CUSTOMER_KEY	CUSTOMER_ID	OPERATING_REVENUE_TRAILING_365	CUSTOMER_ORDER_FIRST_PLACED_DTTM	CUSTOMER_ADDRESS_ZIP	CUSTOMER_ADDRESS_CITY	CUSTOMER_ADDRESS_STATE	name	email	password_hash	password
7552501691	46174903	4672.95768	2019-01-23 00:00:00.000	14210-2527	BUFFALO	NY	Susan Wolfe	lisa42@gmail.com	$2b$12$IvEN.kZR5jgPrH49RvN02.Vm2FgT9vf4qufP5OsopyHuNPQz3Kdi.	x_**TU0jbuF9
943611	8771312	4672.70296	2016-07-02 04:00:00.000	85022-4119	Phoenix	AZ	Stephanie Gonzalez	saragordon@gmail.com	$2b$12$zrylihj0gZuNzF4PPgZ1j.m8mFDiA/IVh3bqI7t3H2H5zfovFrnCK	A1QkuPj#U89!
2774498	278322	4670.24061	2012-10-07 00:00:00.000	34481-3220	OCALA	FL	Jamie Carlson	jessicawalker@gmail.com	$2b$12$VRPLd6YZGLBI2tq/Upv7AugEXFUQs//14b1gDL4KezZod94xYhGeC	(quRQ(_g)9@N
53381351011	206759498	4668.62006	2022-02-07 00:00:00.000	44212-1240	BRUNSWICK	OH	Joshua Chan	karen43@gmail.com	$2b$12$9SXd2L0sDv5ERv1XqhSdWuL1mi975TlioJ675jp4RtaQ47tJUL.lC	#8PsSzcoZ7s3
2578503133	32278131	4667.10279	2018-03-19 00:00:00.000	27893-9274	WILSON	NC	Paul Jones	browntroy@gmail.com	$2b$12$TLpoN4LDND1lALFysL9crOvoGgBWyz1BWidWs2OCoqsfIthX67NpK	E!o4sYqy!7dm
7925976	3466563	4667.05718	2015-04-24 00:00:00.000	77494-1192	Katy	TX	Carlos Hogan	lopezashley@gmail.com	$2b$12$7vxHipX85L.t.BA19636oe8wX.eoI9ZZpGjTppYwCcRcsYro1keiC	q&7tAIbw@L+U
57919572959	886804983	4664.13512	2022-05-06 00:00:00.000	70002-1942	METAIRIE	LA	Donald Ali	julia67@gmail.com	$2b$12$YcXcHKvVlDl/yCDEQM4nmeE5jcJ5KPiAZnhXWRIeK1CgcSbIF5AMG	*_^0(1Iy52M@
1794905	1360494	4662.27294	2014-02-13 05:00:00.000	48130-9603	dexter	MI	Julie Walker	fray@gmail.com	$2b$12$kKGBAMX8wjEMJ8sSNbGu/uZf2kcSJ6mxgnA3s20zKkLPdTYJ22hne	y3Mftvbh&00)
2526002965	31720929	4661.90888	2018-03-12 00:00:00.000	07830	Califon	NJ	Teresa Jenkins	ana57@gmail.com	$2b$12$9SP5g/cYgramxT0xwQTu0ekCfac9oWvfxUAN7ladIzyrR5zHozA7S	)1$oIfCYTMzO
29382750118	59358505	4661.83756	2020-02-15 00:00:00.000	22554-5408	STAFFORD	VA	Jason Donaldson	nathanedwards@gmail.com	$2b$12$fXpTvcdk2Xh5K16Snplm1O/xI8R0lASeGAIkeU5kYx//jOQm40gDS	^u&LHJId_6lS
34080750599	101118390	4660.35678	2020-06-26 00:00:00.000	11231-3922	BROOKLYN	NY	Dylan Henderson	zleon@gmail.com	$2b$12$oZoal2sHgSxzX4.kw8dSIuO5YTEEqpQph0O1rgiRmt3F9qA8pvCem	s@8dMa0hpsac
8116185	5042089	4660.19945	2015-09-22 00:00:00.000	11946	Hampton bays	NY	Heather Adams	jennifer77@gmail.com	$2b$12$0vlLxDcn5Pq0LpVDIUpJsOcPz97PJPZbuVVr98XmvICQUVhLS/Q/m	GM5#&XitH0yR
83961081520	922539199	4659.93522	2023-10-12 04:00:00.000	63005-4429	CHESTERFIELD	MO	Kim Blackburn	gfranklin@gmail.com	$2b$12$meH.UopwQ8Q86eRO8Npfz.X9PqEUIrw5E4nWnOSy9vXDTmgp6qrH6	l%3AWmMg)a2U
5836145	6827919	4651.57101	2016-02-26 00:00:00.000	90077	Los Angeles	CA	Brian Steele	andrew21@gmail.com	$2b$12$L0mBuHhsEXBafvmvB65Sp.tSunXsuBMuoK2yvMg.E1X8DtWivUFAe	m1IP$wID(CVd
37929584711	116318898	4650.82594	2020-10-29 00:00:00.000	06615-7092	STRATFORD	CT	Marissa Miller	rileygabrielle@gmail.com	$2b$12$SZ7Ztj8XWLgkjzAh9ROZUOdCl8kMWLjaJ9zciND/KGMfcYtKDvCBO	C_0Sodjw*7Nb
40824818373	132884128	4647.65676	2021-01-31 00:00:00.000	33414-7863	WELLINGTON	FL	Carmen Velazquez	michaelbennett@gmail.com	$2b$12$ckpcZuDx/yeaEBQ5.B6nN.0ohr8aZOAEDL.ihU7w6YclLNMYqf90K	(AJB3gnJsG2E
65622516202	898179521	4647.15781	2022-10-03 00:00:00.000	94303-1049	PALO ALTO	CA	Sally Brooks MD	xwells@gmail.com	$2b$12$Am2.dbBMTLTEFGdv.mU10.jgvg071Phu2pNYHzv4vQS9GL13gzVuC	u4MqzoEu*8ZA
4146046	4277719	4647.13418	2015-06-23 00:00:00.000	92679	TRABUCO CANYON	CA	Scott Hernandez	seancampbell@gmail.com	$2b$12$vHLwLJJSu4T6wFVJcwfTQeX72ThdqMw0uxjD1Cz3E3QPlbPmL5x/O	@fIzwn@07H2C
4069254	3975835	4646.58864	2015-05-16 00:00:00.000	49201-1833	JACKSON	MI	Deborah Nelson	teresa92@gmail.com	$2b$12$8wO30Mq.Ee7CktcJ2dLXsuh0zlJORw5XO9OgXvAaRKbAgFdYybaTy	Z_7fBPe5xTY3
33526750724	99732511	4646.16771	2020-06-13 04:00:00.000	95606	BROOKS	CA	Matthew Reyes	qwilson@gmail.com	$2b$12$9yzCDMVithgGc.cfeplIV.TbVNvI/ufMGKnpK2oCSz/AHqpCvUei2	Y102*99(@gBl
143007028	12807088	4643.58561	2017-07-14 00:00:00.000	92618-3993	IRVINE	CA	Xavier Rosario	christophergonzalez@gmail.com	$2b$12$OV1gpf/.QU.Gtlr5YKm.CeqfoSPETr0yLMkGDAr3FSiNOEH83JYCm	%0jtViOq^yNZ
1627501259	24003457	4642.43518	2020-04-04 04:00:00.000	33019-1125	HOLLYWOOD	FL	Daniel Villegas	gonzalesalexander@gmail.com	$2b$12$Ui0mukLF9ITTdgV9mJgZLevPxyImblsLH42yIDP2qJCKfbVaPDjAi	Z&q&9Zp2_G7Z
1033695	130284	4640.61309	2012-04-21 00:00:00.000	17201	Chambersburg	PA	Ronald Johnson	nicole52@gmail.com	$2b$12$P6LoauO8zSRDMdXZTuuHIuxxTHIhs/i9yviLbZfODm.2MFwcBR2wC	1DQNjTBb$5dm
12081751156	52196646	4639.82281	2019-01-24 00:00:00.000	94547-1517	Hercules	CA	Dr. Kelsey Riley	allenfrances@gmail.com	$2b$12$u23i/xdr/1Ey3/muBgzBeONpkQMrVFa5YA4IpJZ7Q4T3tOUUX6dzi	qC5^PmPokqCS
616502323	17510655	4639.0047	2017-05-21 00:00:00.000	11215-3503	brooklyn	NY	Brittany Davis	marc15@gmail.com	$2b$12$gdrAGbnaatuFyYLgNBLFjOA5sfmudE.fobTNVxOlB5RFt5cslSGqa	gL2FOish(VLr
8986545	7864803	4635.63736	2016-05-14 04:00:00.000	30082-4702	Smyrna	GA	Steven Martin	swilliams@gmail.com	$2b$12$/7sTK9lxPfIeYFlR9QtlLOkGJ/58FDe6j4EoXYbdh94lt0YhNy3mW	F$3ypAGm*Ip1
8656501188	47614441	4635.62535	2018-11-30 00:00:00.000	27954-9780	MANTEO	NC	Carrie Greene	james76@gmail.com	$2b$12$po411DxANE4AHT/BHGCCnOCQSn5cP2prmWsW1X6pSUE9vEB8VIZ9a	eiwhW7tJK%9X
25281755589	73919151	4634.35656	2019-10-10 04:00:00.000	89704-9023	WASHOE VALLEY	NV	Matthew Garcia	dominique14@gmail.com	$2b$12$W5rUaodxqy6gXyDdj6G7n.KWa0JGlVKpwkiuYdl2vZ8nXZ09Dk2dS	&NAcbhAFzE4y
2776500171	33611222	4634.31476	2018-04-12 04:00:00.000	77478-3930	Sugar land	TX	Rose Meyers	estradarobert@gmail.com	$2b$12$qYq8wsK8QyPtSyE70Y7PO.R.grstlrvZBEYCueZ1OoibdGoKA4suC	)TH8JOTcHn!P
753503061	18569792	4631.96521	2017-06-19 04:00:00.000	10025-2407	New York	NY	Heather Brown	perezjeanette@gmail.com	$2b$12$.eipYouhKI82fjbDNN6gG.s4fS179fc2hjHz0GE2OaHQGmWpdU4Gu	j*Y68aL76G1D
8966279	7725947	4631.48287	2016-05-19 00:00:00.000	11234-3125	Brooklyn	NY	Amanda Sharp	craigpierce@gmail.com	$2b$12$/bHbPkEZwWsmk0WBH566U.SArrnVGrwQiiBKLMp.odpn3Jc4xwsZG	KJV$0g(8@x0E
5953251795	42224535	4631.01915	2018-09-21 04:00:00.000	77429-3401	CYPRESS	TX	Michael Taylor	zknight@gmail.com	$2b$12$xcSrCZtBgPLIAbsuSk7YtOlFfWg1JwRAx9vU3Clybkc/.FQ0teivS	zDVcjOLC*7E%
1347000173	19964845	4630.28727	2017-09-22 00:00:00.000	44028-9821	Columbia Station	OH	Daniel Pham	mariatran@gmail.com	$2b$12$Z7gDh8NPWrQpYaR/muD4fuUk.B8szrNTgx3/9yCaMYi8n1O9gCNXG	+@2Dd3WRH+%@
1038000159	20512074	4629.83378	2019-02-22 00:00:00.000	60647-1201	Chicago	IL	John Woodard	barronshannon@gmail.com	$2b$12$onTDonr.IcGt7qgOkZaJiuLUq9NH5Yv5xXbek9BsSIUNMXrs/bWpG	bX^@HthTe3Un
99036	137778	4629.16595	2012-05-01 00:00:00.000	07860-5023	NEWTON	NJ	Jerry Jones	willisdanielle@gmail.com	$2b$12$Q4vwpMwSLsXe0xj3l72gW.Svo.P.zNTderVQznoLIT9HY0okU5Ome	g$47sySKaQ&Y
31796504550	94990675	4628.77575	2020-04-29 04:00:00.000	03234-4931	EPSOM	NH	Michelle Powell	audrey60@gmail.com	$2b$12$b6ya5rzMFN7dRSpaKVcfF.JV280gf43/iqqmApAH7y/svdQRt.1rK	p5qW1Cqf_kKT
6817171	1145697	4628.23022	2013-12-18 00:00:00.000	10710-3524	YONKERS	NY	Bryan Parker	mark50@gmail.com	$2b$12$oV24gYgLUHySRHKoptt...20.48zzmYaUeYZVEZDjjEvPEVSWq9q.	$J1ef1xddBRm
20913754552	64719212	4628.06483	2019-09-27 04:00:00.000	90049-2830	Los Angeles	CA	Erin Bowers	dkaufman@gmail.com	$2b$12$oeUnoatZXt3As/9m9H.NoeCINERhHpXBJ9E5Ci1xPYhBPhee1iK1S	TaL5M1G5U@FD
40345846108	131671180	4626.46093	2021-01-19 00:00:00.000	13104-8774	MANLIUS	NY	Heather Morgan	davidbrown@gmail.com	$2b$12$6qEeJ0KUYYXv2wmg89ZlYOLB25YMbCqA6vvOivjXPvdBwy7XZqu7m	w6*XZmVlOZ5b
15867752240	57266481	4625.66444	2019-03-27 04:00:00.000	33414-1030	WELLINGTON	FL	William Martin	abigailwalker@gmail.com	$2b$12$WTxAqrDy/yCcbteJFDtpe.kxKEIRSp.kZvH63xr4btYgMdoHWB9ui	$4_@kJ*aYieQ
7258252277	45611733	4623.21411	2018-11-04 00:00:00.000	23322-6020	CHESAPEAKE	VA	Keith Cook	carlwilliams@gmail.com	$2b$12$lrO5WqywH2GSOdaFPJrHeu9OYaWe/WwZSEXPY0mZoQ.WH6/YozyTe	H54lY%oro)vs
874503212	19483850	4622.44088	2017-07-14 04:00:00.000	15241-2945	Pittsburgh	PA	Susan Robinson	heidi65@gmail.com	$2b$12$kiXg5RJvxnnFZqL/kNLcTehVj.jF6d5PQ/jHy/QDVvyJ4ndN2tixy	_cbedh6(a7MV
6941757	9567741	4621.82518	2016-08-12 04:00:00.000	07410-3511	Fair Lawn	NJ	Lisa Kirk	jennajordan@gmail.com	$2b$12$lFwj332jVKuAyCwod7hIB.Oawt3kD9v.sKfRXtxmd2k4OVIei0azO	G&vgyHGC*6G)
5534750087	40979358	4620.03323	2018-08-27 00:00:00.000	34638-7833	Land O Lakes	FL	Antonio Ramirez	qstevenson@gmail.com	$2b$12$Mt29Hk.7HqO6LOSG9N1VWeoFj.CRvkaIimcTOB4OULIGsEdRJZtLy	o30pOt%G#Mf(
1992344	1609914	4617.4177	2014-04-14 00:00:00.000	76052-4617	HASLET	TX	Mr. Roger Lloyd	jsmith@gmail.com	$2b$12$kOdSSednXqMQzq.w8s44CeGMYGzcZH3OSloIDdf/gGzT4IEoqS0Y6	R$51WnbxUJY%
58941834051	888251362	4616.77709	2022-05-20 00:00:00.000	90403-3245	SANTA MONICA	CA	Eugene Moon	annette30@gmail.com	$2b$12$6dbH5eNDRc1.V.A5dXFd1exRY7/ctbCG6mts/NFbVGd5LCaWMCwH6	0WQFbp#qk&l@
56175337840	258494254	4615.81824	2022-04-14 04:00:00.000	33322-4113	FORT LAUDERDALE	FL	Evelyn Edwards	rvillarreal@gmail.com	$2b$12$rqOC4zUKkitNrEJgEpluwuZdzH.avK/bFw09iR8r4hHgtNlOZaBoC	5I0UljIxZ(7F
256251843	14086581	4614.58489	2017-02-12 05:00:00.000	28905-8569	Marble	NC	Gregory Bridges	james35@gmail.com	$2b$12$gyCj/qNAFqLTEH8yJ3t7QuV6DDOl9ZrdwoAlWMTqV/1hYxU6Vec.G	#0LnPRx%u3Or
24090251222	70836761	4614.57058	2020-05-25 04:00:00.000	90302-7074	INGLEWOOD	CA	Lauren Brennan	matthewskristy@gmail.com	$2b$12$fyAx/15WI1lWWr166406XOc.LvoTMSoZGSEjeqv/tUHHM7Zuqubuq	#lznMa)9Ji4k
71062076483	906987865	4611.60834	2023-01-22 05:00:00.000	37075-8454	HENDERSONVILLE	TN	Jesse Montes	xmcclain@gmail.com	$2b$12$hFvGH9WaAMCZWVflN3fkU.yuKWdVgdijSiAxqb.3lopvXPSkHHHyG	Z&(2D&uCPbaj
2350754139	30430558	4611.00459	2018-10-06 04:00:00.000	32571-9819	MILTON	FL	Karen Pena	bryanharris@gmail.com	$2b$12$rJ7WcX0Hhjq222xJ0ZwW/.pdJ57r2wItzuI99.rDTrwYmlIdPILv6	P*N2OpzocZ1D
2886000668	33879896	4610.49462	2018-04-16 00:00:00.000	10901-5530	SUFFERN	NY	Elizabeth Hayes	ryanroman@gmail.com	$2b$12$Zg8V60DyiwEYhLA0ZpKfU.ZY/38L9SZzbYHlfsEuPwpMMDVhjXrlG	2iiEghaW@slw
19638750506	62725345	4610.02742	2019-07-14 00:00:00.000	73034-4531	EDMOND	OK	Susan Sloan	joshua77@gmail.com	$2b$12$Y75pgerCr.v8Exw1cJwXg.EXkpa0VqEnx1GKLHfAo9yL1QDvMHtQy	@8l#Zd%g+9E(
63348336164	895072796	4608.18169	2022-08-17 00:00:00.000	77494-4876	Katy	TX	James Pruitt	kcastaneda@gmail.com	$2b$12$NnDRM/MYqYaqJhETqTCgpOZ/PZXh/S85SSxD02UxsU.HFzbyo/Td.	Q1C5(Vtxq#aW
35194764419	96935449	4605.43053	2020-07-30 00:00:00.000	94559-9738	NAPA	CA	Katherine Ashley	aperez@gmail.com	$2b$12$kNE2xGxTS6aSU.F9sEvOvOxtPm9X9QdfZjYdjevVs3CtPWaDq5KP6	&m#&#Tu)!I%2
2126026	9929735	4604.83381	2016-09-09 04:00:00.000	29566	Little River	SC	Kyle Price	nicholas63@gmail.com	$2b$12$ImXcFE/TVXjRvvRI8qhtE.VDfRoemADCKXrS0bFJggSfS4JUsHcLu	_J^+usMRf0yq
206781	282882	4603.8302	2013-11-29 00:00:00.000	10039-1212	NEW YORK	NY	Christine Rich	wrightsteven@gmail.com	$2b$12$2nLQz.7vd/yxyvaEHOqJgOi53rX5V4JU05jqnQx4aYLHtaVycxh5e	%)4pHG@op!Hx
24124007027	70915228	4603.75229	2019-09-02 04:00:00.000	17033-1215	HERSHEY	PA	Rebecca Daniels	ramosbobby@gmail.com	$2b$12$sVsdIQTqM1EfSi1cQm7ox.Xm37ZSK5xmg88YOcI15.JsBsRsWaePi	BRhMhvQ!)6FK
39258617693	128338544	4602.94354	2020-12-18 05:00:00.000	22181-5437	VIENNA	VA	James Brown	francesrodriguez@gmail.com	$2b$12$nmzaeHu3tDPFXUy.9mz/O.joH2rdTZftJOewKf4pYEPou.FxMxkY6	Xbk$DRr^%521
1756056	1240573	4600.4093	2014-01-12 00:00:00.000	30033	Decatur	GA	Kayla Montes	sarawade@gmail.com	$2b$12$C9qxAfAI5B1Yifkb24u6bupANmYXLoRHgZgQMWDGWeOJversgeau6	Y!h4NtpyXb1%
3101531	2573464	4599.46862	2014-10-22 04:00:00.000	93727-5339	FRESNO	CA	Samantha Yates	kimberlyreid@gmail.com	$2b$12$AWi0wd38U/bs.dZzfUwdG.xq59lYoLxS8QS8MwibAhLvJB6ub1pP6	IL22*UMk#9&I
6932376	1551672	4598.13212	2014-03-31 00:00:00.000	39648-8413	MCCOMB	MS	Joseph Garcia	kennethshaffer@gmail.com	$2b$12$q0VwkDPV/eaVox6dajnX1ugv2R3HUcBJfaKQOqUVKX5OIQp5qqWGe	M4*)(5+z_(Qa
38491347337	122811101	4597.9931	2020-11-17 05:00:00.000	55347-5024	EDEN PRAIRIE	MN	Scott Pearson	margaretmays@gmail.com	$2b$12$tZzRIAzXPdXytyMJyezX7urf5wgUle/bG95pqyfTxoVTI9Nc/Y4oy	3X(Gdshd@7vd
2128401	1947816	4596.91513	2015-01-21 05:00:00.000	10901	Suffern	NY	Luis Shepherd	smartin@gmail.com	$2b$12$MfPlStzro2XDDXJKY0nyMuMMKDu/qu1O7Zw41nSadYjMFjhzgcfLu	V%yVn8nqMD&E
2245417	271087	4596.38562	2012-09-30 00:00:00.000	25434-3049	Paw Paw	WV	Victoria Pineda	jonathanbrewer@gmail.com	$2b$12$xCwgd8xAio.daQXKFDpiZu5vIMcUJybnYE5HjkGLCjY9xHIsjyEaa	Rr11oLgXT)SP
957199	713907	4595.66673	2013-09-05 00:00:00.000	15650	Latrobe	PA	Carolyn Murphy	daviskevin@gmail.com	$2b$12$xEnSoTuP4w6ecH./Eik2suqlog33EYXozWM5d5/DQvVIOlurU.n/i	#kUhkHSa6ur0
30590250140	60527645	4595.12283	2020-03-19 00:00:00.000	05079-9656	Vershire	VT	Christopher Arellano	john84@gmail.com	$2b$12$CIev9aOo3Miyj/bOsbLQpu2tBzTlu1SfQC.Qo/QFNfL8aiOlqSjC.	daU8XqprB!MG
38276571470	119714433	4594.17212	2020-11-10 05:00:00.000	05060	RANDOLPH	VT	Justin Jenkins	mary25@gmail.com	$2b$12$Q1aUl09l79hiQ6E22ggpiemnmQPYR5RxU1fRoXI2kLeCPFtMkTUlm	kfRxbkis!O5R
21945752476	66065449	4593.33808	2019-07-06 00:00:00.000	17331-1578	HANOVER	PA	Peter Thompson	rebecca24@gmail.com	$2b$12$hQ9xKkHFG.GFvrIx0qeoT.gzArPEtyUHJuoIctd4AajqclRVwcC7a	E8MHqk8mk@9S
29789751101	87008674	4593.30089	2020-02-26 00:00:00.000	17042-5766	LEBANON	PA	Jennifer Smith	nathangray@gmail.com	$2b$12$PgyLU.65ijyUeJPKvLSVA.1wtID85alLu47XGIafhOMtPmw8NTANe	ol%8Jz0k+Zz8
782500168	18771165	4592.86298	2017-06-25 04:00:00.000	84103-2759	SALT LAKE CITY	UT	Katherine Perez	courtney15@gmail.com	$2b$12$zaQFLe42w/VWOIyu1PPaduBjh3rXD3zMt2oQsuq.Mu98Y/mVqHHpC	vG9bT*Ls(nxZ
2859002	2331750	4590.04442	2014-09-11 00:00:00.000	33414-8028	WELLINGTON	FL	Linda Francis	williamsryan@gmail.com	$2b$12$XDJoO3U.GmjLo1iEK7KRqe.nWi7JocQuOOwoPjgR13Ko5enRe5R7K	E)YJbJhaU^9V
5010448	5038555	4589.68063	2015-09-22 00:00:00.000	21228	Catonsville	MD	Dustin Stevens	ntran@gmail.com	$2b$12$p/LHCkwd59ggj3cqd6VJVuzkMRzcjR7TRjXYLgJH/ebFKiWMnkI9O	4lIcWUKx*aKo
31034757675	92232629	4584.33635	2020-04-06 04:00:00.000	97210-3301	PORTLAND	OR	Ryan Hoffman	debrarodriguez@gmail.com	$2b$12$QlPY0t6lcxvImcUsmQybjuAhKOWrYM6Q9ZxRbXjRun6bEpm6BXKZq	q_!aqMtlfZL2
415251260	15737992	4583.64852	2017-04-02 00:00:00.000	85262-3661	SCOTTSDALE	AZ	Brett Chen	irwinphilip@gmail.com	$2b$12$93gs.HeK/wZqhib5eyct.e/dvyosRRreEHBwVk.8iN3CiiQUb8Rny	y6!TB3MtSU+t
38889334393	126045616	4583.05738	2021-07-07 00:00:00.000	85258-1335	SCOTTSDALE	AZ	Ronnie Martinez	moonsarah@gmail.com	$2b$12$P9HvkDtLLxH2ctI6t8KPo.b5VsvqR3P.PFO1RNdcqfJdCbg7/V3qO	_s9(kiCM^MlA
8074411	4731778	4582.02813	2015-08-18 04:00:00.000	94598-5411	Walnut Creek	CA	Valerie Mcdowell	patrick52@gmail.com	$2b$12$p3PvVAtRJ2JqcxKYS9rlD.JBcY1YtO2PIvdxIlkfxw9FVuSuZJs7W	+DP!PzfHrMI1
7264252887	45631927	4581.94604	2021-01-06 05:00:00.000	19711-2440	NEWARK	DE	Stephen Carrillo	robbinsbrent@gmail.com	$2b$12$QuRwPI1V5wSeFwV7HXRX6u087bmCxhrDET3FhdhUl5wll6kx7314C	G$4RT$yf#cL&
4037160	3326287	4581.16855	2016-04-06 04:00:00.000	92663	NEWPORT BEACH	CA	Andrea Sheppard	stevencole@gmail.com	$2b$12$YNECfxXVWwqHyDi3sMcvvOj.jZBIU7K6g75hKsrYvqFvA6OlA5uFa	#N6K7RuC!%)(
584500199	17279671	4573.68426	2017-05-15 00:00:00.000	07304-1706	JERSEY CITY	NJ	Jennifer Cole	medinaalice@gmail.com	$2b$12$.Rnf0.z3tgMyUIOB2sFGV.udhXqJ9IsT0vHj9M0/6Q02rOoz5e40C	udE6DJlrxw#@
82520393345	920719910	4572.93199	2023-09-11 04:00:00.000	35463-8501	FOSTERS	AL	Terry Mccoy	vargasthomas@gmail.com	$2b$12$3MlfpZ2x6Pp780dEXYjMXuTGp/b/WTxD3g37RlkpkJiSVNSViDnFa	^jTYCcpM2(tF
5591751701	41123571	4572.54344	2018-08-25 04:00:00.000	80731	Haxtun	CO	Shane Johnson	olsondavid@gmail.com	$2b$12$ecgzccF62m8/8VyOKrVVw.al9cJa/HvyGb.0e/53fRIbk9fnlRDnm	(WC(YrDs44UY
13566750410	54301258	4571.11551	2019-02-18 00:00:00.000	22534-9573	PARTLOW	VA	Andrew Townsend	justin21@gmail.com	$2b$12$Kb19mtjmVydlzETw3bzZ9.00K.IpkYCY8H/ghR56lAph/pxBUh1KC	^a4@6fKzb$6!
27327755830	81580787	4569.95921	2019-12-18 00:00:00.000	28081-4874	KANNAPOLIS	NC	Angel Nelson	joseph09@gmail.com	$2b$12$G5x3hliX3wur8H9azGcRvOiU8lZH4fBKULCEkhiRQAmdYr2sYc8tu	PUHR_8Dfa^j)
4095985	4091368	4568.87965	2015-06-15 00:00:00.000	20905-5136	SILVER SPRING	MD	Jason Martinez	bishopdawn@gmail.com	$2b$12$m/sglQC/DYIHVk6611vp9.NIWLXrugN2Fz37OoSM1baQ9pZLsk8mW	eYT6F1t^!p)r
16710750807	58444028	4566.63423	2019-04-16 04:00:00.000	30354-3932	Atlanta	GA	Connie Miller	osbornechristine@gmail.com	$2b$12$xL7nlXV.Udfd1xvijvyf2.mqNVqKJ0z470fC/uXay7J7imOkdVOJe	X23CMShj(P_9
8904100	7265904	4565.78662	2016-03-31 00:00:00.000	45895	Wapakoneta	OH	Russell Webb	cjackson@gmail.com	$2b$12$5iKOFf.F6a1orN.nGjk55u78/j.SadNsbd7HKwmcqKEaOVj/Gca4q	M3*2m0CikNXh
2205761	1968323	4565.61476	2015-10-13 04:00:00.000	96103	Graeagle	CA	John Reyes	mikerosales@gmail.com	$2b$12$OXmI9L.lQupoQKhBO4zT/e3oYeO0zhknYUnfSTHqJQMZbnvdzrHJK	B(2ZgJ)lNa+D
23817007300	70293194	4564.09803	2019-09-01 04:00:00.000	62025-6633	EDWARDSVILLE	IL	Austin Haney	wswanson@gmail.com	$2b$12$kI0FaLihGKkWgcXgtlpNOOAZdZAWDQbjqzKP1l0Clq1LXoeh1rcEq	1z7U*yzS$MyE
1833262386	25660921	4563.98634	2017-11-30 00:00:00.000	46151-5960	MARTINSVILLE	IN	Jose Harper	matthew18@gmail.com	$2b$12$Bw8AJNVGgVuljHDG1BrWZesUPTRtZ7N3L86e1MC/sjA/ft8fQSR.i	F!^G4*TjY)S%
7078367	10081556	4562.7346	2016-09-08 00:00:00.000	77539-7465	DICKINSON	TX	Jessica Nunez	amandapena@gmail.com	$2b$12$G1IWnQRP1tR6TuNf/wChl.0J3oQO4dFSshVZC4LHiPi7Soj0Zqfb2	D3*tk2m5)uXE
2873433	2242623	4562.28455	2014-08-24 00:00:00.000	55306-5085	Burnsville	MN	Michael Rogers	pcopeland@gmail.com	$2b$12$oHtJecEGrhhkYT2SN.CrEeMSEGyQqRsQP0mN.SPp0/S.XHZE.PacW	amuz3iuX)I9Y
26368501368	78478432	4561.84671	2019-11-23 00:00:00.000	01960-4507	WEST PEABODY	MA	Susan Gonzalez	jonespatricia@gmail.com	$2b$12$YH/iCNI8STVY9TiEV6RYI.t6Kq3q.6UWqhVG6amBBaH6ch1NjH6zG	s*!Enh+uC%4f
3880335	11261697	4557.32557	2017-10-24 04:00:00.000	06331-1501	CANTERBURY	CT	Jeffrey Cantrell	jennifer21@gmail.com	$2b$12$8fEUXkXhDf4mvb5jQ8EOM.q4bEFg1eFcLHMeKGltAYn6LhUTp9m8C	Sb!PeKrz*nY0
24462252849	71670788	4556.71627	2020-08-28 04:00:00.000	89134-6358	LAS VEGAS	NV	Timothy May	christina25@gmail.com	$2b$12$tmWU4awbn2mhXeVszfGiDeskIsNeYnpwJX24FAZNPT53bBI1Gx8Cu	_1WaXVmg#Cwg
7672501316	46270443	4555.98497	2018-11-14 00:00:00.000	43112	Carroll	OH	Eddie David	vbaker@gmail.com	$2b$12$AfbqnbUEHvp4CBfWRxaOQuh3eipsj3foyEn3lkHTKrwU/Ke9MHYbK	ptTG%kUb(4xR
4114307	8617523	4555.95819	2016-07-07 00:00:00.000	53072-6706	Pewaukee	WI	Jon Washington	beth93@gmail.com	$2b$12$K2PpdLHLrWGxdF/j1xyUw.zlHnp0e/w3IHGswYC650u4kDqhTgZTW	j*2GkHk1atKc
317002717	14664468	4555.04939	2017-03-02 00:00:00.000	37189-9778	WHITES CREEK	TN	Laura Porter	teresamiller@gmail.com	$2b$12$ZlLiCX9wAZc4LgLpOxX5Se..NQRuqA/ZnduyrPgsu2oWoj5PKd4fK	^)5yK5TO6EJd
2257759825	29680812	4555.04197	2018-02-02 05:00:00.000	34604-8072	BROOKSVILLE	FL	Jerry Robinson MD	ipatterson@gmail.com	$2b$12$W14NInkEz4aZyHrgenwlxOqPgWon47eUzkzZ6/DB7WIH/WB0yG2wK	%srRn01ibqr9
46973145659	162427146	4554.94864	2021-08-27 04:00:00.000	52068-7049	PEOSTA	IA	Wayne Baldwin	lloyddominique@gmail.com	$2b$12$rv39y1shMDWPtX3d1i8hd.so8cfGXLTlGBk4UUftO3WGLEcZxEFma	*#i+d)Tm1A2m
9225751510	48296557	4554.36916	2018-12-09 05:00:00.000	85215-1058	Mesa	AZ	Stacey Price	lparks@gmail.com	$2b$12$/ZHXZcD5mkURcv3lYL8z1.1hX/.mrO8kN8Y8vzmno52Fx4OpVPANG	_3BGYz79xSZ(
1474500580	23055588	4553.05703	2017-10-10 04:00:00.000	06793	Washington	CT	Lindsey Lane	paul61@gmail.com	$2b$12$8L8rmFPJag8tGYVdIUndNeldtJFpW4ds1d1I6oQjPZO7iWjTZagGO	^#8*Ie&iGTU_
