"CUSTOMER_KEY"	"CUSTOMER_ID"	"OPERATING_REVENUE_TRAILING_365"	"CUSTOMER_ORDER_FIRST_PLACED_DTTM"	"CUSTOMER_ADDRESS_ZIP"	"CUSTOMER_ADDRESS_CITY"	"CUSTOMER_ADDRESS_STATE"	"name"	"email"	"password_hash"	"password"	"persona_summary"	"preferred_brands"	"special_diet"	"possible_next_buys"	"price_range_food"	"price_range_treats"	"price_range_waste_management"	"price_range_beds"	"price_range_feeders"	"price_range_leashes_and_collars"
"2954813"	"2497380"	"4714.79413"	"2014-10-10 00:00:00.000"	"33034-1416"	"HOMESTEAD"	"FL"	"Gary Harvey"	"gary.harvey@gmail.com"	"$2b$12$lTdixVv5jxzJUsg1e4.sE.m0qRuN5jyZIweUncskJdwfTAn.81IXC"	"Lu^4rG%$h@0T"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"773502532"	"18714174"	"4713.52297"	"2017-06-23 00:00:00.000"	"02830-1343"	"HARRISVILLE"	"RI"	"Stephanie Coleman"	"stephanie.coleman@gmail.com"	"$2b$12$awOmYqKG.bvxIPj4dXkAz.JT.B.wVbblONtkOuohXcKB.P9YhYjTy"	")3PaYfwb53eT"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"8991731"	"7901889"	"4711.60401"	"2016-05-18 00:00:00.000"	"12106"	"Kinderhook"	"NY"	"Denise Brown"	"denise.brown@gmail.com"	"$2b$12$sGYJm55aAz.eIeCowDy6peJaps.wojfICxwzAEeUugfO3kXl3uhj2"	"%v6LJfC*(_k$"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"62007847282"	"266939726"	"4711.35551"	"2022-08-01 04:00:00.000"	"23005-7640"	"ASHLAND"	"VA"	"Molly Hall"	"molly.hall@gmail.com"	"$2b$12$GmIpkNKD9vWgwglcNDn/P.iLwuQaZdmsLaQodK.088EjdOxsJlmD6"	"o60184lc)a@T"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"8033441"	"4388387"	"4710.91848"	"2015-07-07 00:00:00.000"	"75165-0016"	"Waxahachie"	"TX"	"Christopher Thompson"	"christopher.thompson@gmail.com"	"$2b$12$inWOrLbrM./paSoqEi1GPebNwyTpCf5uSRBvCh4SFOu6Crx9oS9Hm"	"Q$54PPbK%E09"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"123500166"	"12617731"	"4707.6188"	"2018-02-06 00:00:00.000"	"13775"	"Franklin"	"NY"	"Elizabeth Peters"	"elizabeth.peters@gmail.com"	"$2b$12$GsksXpKvVVLVnPbH2HrueegvKWuxqE502VLzUhU3L.L0qEZgA7NSi"	"H5jfO_Gz(cfV"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"5781466"	"5990789"	"4706.35738"	"2015-12-21 00:00:00.000"	"01749-2607"	"HUDSON"	"MA"	"Jessica Bonilla"	"jessica.bonilla@gmail.com"	"$2b$12$nHK5r.khjZkyM/PlOu6EuOUd5U3Yveku7em53rkhxL8HSR7xef34e"	")rbT41Na4kBH"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1962257627"	"26847748"	"4704.53764"	"2017-12-20 00:00:00.000"	"29687-3560"	"Taylors"	"SC"	"Nicole Mccarty"	"nicole.mccarty@gmail.com"	"$2b$12$8OwfmtqwyoCtgOH0D1BwjerA3pLbo7kR/mUxfdH.OJhEOOuIMpMUG"	"6zQze^eG#MJ!"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
"7778188"	"2818906"	"4704.29187"	"2014-12-02 00:00:00.000"	"92007-2208"	"CARDIFF BY THE SEA"	"CA"	"Mark Palmer"	"mark.palmer@gmail.com"	"$2b$12$w/aTZ9AJfuGDw4PiAUprnegSM4FgdaQ1jFwUSRUHUS.1zLuQm3WVe"	"&@2gOeCn&JrF"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"6106"	"19383"	"4702.02792"	"2011-10-19 04:00:00.000"	"93428-4483"	"cambria"	"CA"	"Travis Schneider"	"travis.schneider@gmail.com"	"$2b$12$HZ1aQR596ulf9uOWtz/TqevmP3FHkVfdc.0aPnR3AO/IPintQJSva"	"PkY8Xyd4M0K!"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"4000285"	"3704566"	"4701.27696"	"2015-04-09 00:00:00.000"	"85331"	"Cave Creek"	"AZ"	"Paul Little"	"paul.little@gmail.com"	"$2b$12$z22gx5IfgNerLbRINr3HsO6WwKvOqrstoHwDWIgewNG.PenLuYzWi"	"GigZeP_@@6+Z"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"3267002122"	"34826046"	"4701.08878"	"2018-05-04 00:00:00.000"	"91108-2847"	"San Marino"	"CA"	"Louis Adams"	"louis.adams@gmail.com"	"$2b$12$X/2.N06MPIRajvR/FhPwWeFPOvD3FFD7wfkUs1BcUngc3EEBBUvv."	"_WU$st#B5U$&"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"3145080"	"10832117"	"4700.89722"	"2016-10-15 00:00:00.000"	"45236"	"Cincinnati"	"OH"	"Judy Johnson"	"judy.johnson@gmail.com"	"$2b$12$HCNcEQZz9M.AKse6EqNsWO2bSf72wWKbjqZafl.MnzZ4fJ.nOvg6m"	"fQ7Vd5Rn!+_G"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"35063139003"	"104760303"	"4699.79464"	"2020-07-26 04:00:00.000"	"21756-1714"	"KEEDYSVILLE"	"MD"	"Geoffrey Johnson"	"geoffrey.johnson@gmail.com"	"$2b$12$kN7JR2fHbLZA.4hA6wNUQunfjKQBtyC.4XnDC4OHzWLkY4zQbNxsS"	"KHY$elzk@6C&"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"52273"	"60929"	"4699.53529"	"2012-01-08 00:00:00.000"	"29681-7224"	"Simpsonville"	"SC"	"Thomas Vazquez"	"thomas.vazquez@gmail.com"	"$2b$12$FxT8peaLidxD8zzYczhJceQydHW9qC2CpY4YnUBV9ueCDxrjNPNJ2"	"rmGrMPmq@3V2"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"2032752902"	"27472965"	"4698.24385"	"2017-12-30 05:00:00.000"	"14476"	"Kendall"	"NY"	"Marcus Morrison"	"marcus.morrison@gmail.com"	"$2b$12$tx/..GUv.FFEfIlZMbET5uGHs/sXyh9Mz61D.UDxFsXHaabNjjhyi"	"Dv3EQw46%5sw"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"2884982"	"319247"	"4696.15983"	"2012-11-18 05:00:00.000"	"30277-2114"	"SHARPSBURG"	"GA"	"Sabrina Miller"	"sabrina.miller@gmail.com"	"$2b$12$XqXnLgi2hdzpeagSyCXKmeHUe3BOkVJk/7oyLz9H0eBv9IRrr/N8K"	"_UzMq$kHd03B"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"1931208"	"9515026"	"4693.54567"	"2016-08-10 00:00:00.000"	"95648"	"lincoln"	"CA"	"Terry Cunningham"	"terry.cunningham@gmail.com"	"$2b$12$e4jJBJV5uG9rGtm6jK.eDO69J3j1rXQAUrmwAuS397tDg7OqOmrOm"	"J7U!3xj4U&Ow"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
"74777581748"	"912114425"	"4692.09759"	"2023-04-10 04:00:00.000"	"40065-9800"	"SHELBYVILLE"	"KY"	"Gabriel Thomas"	"gabriel.thomas@gmail.com"	"$2b$12$IZ6c.zX8CPWYRCw1vafSzOgFTrVi5/.iH2GZ.jfm7Hz2BBdF4ObPq"	"$*7@ftl2Lb)S"	"The user exhibits a diverse pet shopping behavior, with a notable focus on food and litter products. They have a moderate level of brand loyalty, primarily towards Friskies, with significant spending observed on both food and pet gear. The average price of purchases indicates a preference for budget-friendly options, particularly in the food category. Recent purchases suggest they prefer affordable yet effective products for their cat's diet and waste management."	"[""Friskies"", ""Blue Buffalo"", ""Frisco""]"	"[""Indoor"", ""No Corn No Wheat No Soy"", ""Natural""]"	"Recently bought Friskies and Blue Buffalo food, so might buy more Friskies or try another variant from Blue Buffalo."	"{""min"": 14.38, ""max"": 16.01}"	"{}"	"{""min"": 8.99, ""max"": 8.99}"	"{}"	"{}"	"{}"
"31103507855"	"92562983"	"4691.48646"	"2020-04-09 00:00:00.000"	"26101-8646"	"PARKERSBURG"	"WV"	"Thomas Richardson"	"thomas.richardson@gmail.com"	"$2b$12$xvTP33Mw54YRLBYJYRwMU.ttucS/U6esUyYcMr8zqIYWo/WZQRQUy"	"1z0Jwb6V!+9$"	"The user exhibits a strong loyalty towards specific brands, primarily Blue Buffalo, Purina ONE, and Fancy Feast, with a consistent purchasing behavior reflected in a high conversion rate of 1.0. They predominantly purchase pet food, with a preference for grain-free options, spending an average of $34.73 per item. Recently, the user has shown interest in high-protein canned food options for both dogs and cats, demonstrating a focus on quality and nutritional value."	"[""Blue Buffalo"", ""Purina ONE"", ""Fancy Feast""]"	"[""Grain-Free"", ""Weight Control""]"	"Recently bought grain-free canned dog food and weight-control cat food, so might buy more high-protein snacks for dogs or cats."	"{""min"": 20.97, ""max"": 39.74}"	"{}"	"{}"	"{}"	"{}"	"{}"
"2401501992"	"30832234"	"4691.06184"	"2018-02-22 00:00:00.000"	"11743"	"Huntington"	"NY"	"Joseph Rios"	"joseph.rios@gmail.com"	"$2b$12$D7Olsp2bT1Kl.T4/hUUL2.lySg/mp3yR9pieBWYNaD19qpaVKXvI6"	"vKhE6)iq&5b+"	"This user demonstrates a balanced pet shopping behavior with a moderate loyalty to brands, primarily purchasing bowls, feeders, and beds. They have a preference for higher quality products, with an average purchase price of $69.02 and a tendency to shop within the mid-price range. Recent purchases indicate a focus on reliable and functional pet supplies, specifically from Neater Pets and Purina ONE, suggesting an inclination towards well-reviewed brands."	"[""Neater Pets"", ""Purina ONE"", ""Frisco""]"	"[""With Grain""]"	"Recently bought dog bowls and a bed, so might buy dog toys or grooming supplies."	"{""min"": 33.48, ""max"": 33.48}"	"{}"	"{}"	"{""min"": 153.0, ""max"": 153.0}"	"{""min"": 38.99, ""max"": 65.99}"	"{}"
"759502288"	"18622925"	"4690.78115"	"2017-06-20 04:00:00.000"	"38756-9430"	"LELAND"	"MS"	"Michael Clark"	"michael.clark@gmail.com"	"$2b$12$QoosPOF7MzMsv2iXmie6kOzdtrC/whLE679TWPJ9OHBYR5GtK7i9W"	"G34Uzuu%@@Yj"	"This user exhibits initial exploration behavior in pet shopping, shown by a single click on a product from the Food category. They have not made any purchases, indicating either a lack of brand loyalty or a possible indecision in their shopping journey. The user engaged with a product priced at $89.95, which suggests they are looking at premium offerings. However, with a 0% conversion rate, there are opportunities to improve their experience to encourage purchases."	"[""Farmina""]"	"[]"	""	"{""min"": 89.95, ""max"": 89.95}"	"{}"	"{}"	"{}"	"{}"	"{}"
"7914791"	"3377470"	"4690.50874"	"2015-02-24 00:00:00.000"	"92243"	"El Centro"	"CA"	"Emma Jimenez"	"emma.jimenez@gmail.com"	"$2b$12$CzPL9WstadKXQC/aqtXfyOLQfXFAmfmdJxreyWnixTdgeu5BQH9BW"	"T32NAeb1&cG!"	"The user demonstrates a moderate level of engagement with pet shopping, showcasing a balanced purchase behavior across various categories, particularly in Bowls & Feeders and Beds, Crates & Gear. They exhibit a preference for specific brands such as Frisco and Necoichi, although brand loyalty is relatively low, with most purchases being one-time. The user tends to favor mid to high-priced products, spending an average of $32.17 overall with a notable interest in quality items, as indicated by their recent purchases of elevated feeders and a stylish cat tree."	"[""Frisco"", ""Necoichi"", ""Catit"", ""Only Natural Pet""]"	"[""Human-Grade"", ""Pea-Free""]"	"Recently bought Only Natural Pet Free-Range Chicken Bone Broth and Necoichi Ceramic Elevated Cat Food & Water Bowl Set, so might buy another elevated feeding option."	"{""min"": 8.82, ""max"": 8.82}"	"{}"	"{}"	"{}"	"{}"	"{}"
"6873175"	"1341354"	"4689.18709"	"2014-02-08 00:00:00.000"	"44072-9766"	"NOVELTY"	"OH"	"Ryan Frazier"	"ryan.frazier@gmail.com"	"$2b$12$KoG/jI1HT9D3UUs6c0iTEOt9e/69fZRKXAHh2AJR7a61OOQDfNLFK"	"558JqzhKm_mu"	"This user demonstrates a mix of practicality and brand loyalty in their pet shopping behavior. They have made 17 purchases out of 95 events, with a higher tendency to buy litter and accessories, as indicated by a purchase ratio of 0.38 in that category. The user tends to shop for food and health products as well, showing a significant spend on items like Pedigree and Fancy Feast. Their average spending is around $22.93, with a clear preference for low to mid-priced items, primarily within the 'Food' and 'Litter & Accessories' categories."	"[""Frisco"", ""Fancy Feast"", ""Pedigree""]"	"[""With Grain""]"	"Recently bought Pedigree dog food and Fancy Feast canned food, so might buy more dog food or treats."	"{""min"": 13.98, ""max"": 20.97}"	"{}"	"{""min"": 24.99, ""max"": 38.06}"	"{}"	"{}"	"{}"
"148344"	"8274669"	"4686.84016"	"2016-06-05 04:00:00.000"	"06801"	"Bethel"	"CT"	"Chelsea Mcbride"	"chelsea.mcbride@gmail.com"	"$2b$12$NFSm/5y5fNQD3xJS3uijruKGQg4wXyDFTbcCgymq21JLeQxavnPMC"	"U6TG*jm5&hoI"	"The user exhibits a strong preference for Royal Canin, having made the majority of their purchases in the food category, particularly wet cat food and dog food tailored for sensitive stomachs. Their spending habits suggest a mid to high range buyer, with an average purchase price of around $60, reflecting brand loyalty mainly towards Hill's Science Diet despite a higher total spend on Royal Canin. The user is likely to continue purchasing premium pet food products to maintain their pets' health and wellness."	"[""Royal Canin"", ""Hill's Science Diet"", ""Purina Pro Plan""]"	"[""With Grain"", ""High Fiber"", ""Weight Control"", ""No Corn No Wheat No Soy"", ""High-Protein""]"	"Recently bought Royal Canin and Purina Pro Plan food products, so might buy new treats or accessories."	"{""min"": 49.08, ""max"": 77.48}"	"{""min"": 42.64, ""max"": 42.64}"	"{}"	"{}"	"{}"	"{""min"": 20.12, ""max"": 20.12}"
"4878000324"	"38911478"	"4685.87625"	"2018-07-20 00:00:00.000"	"34786-5320"	"Windermere"	"FL"	"Patricia Gray"	"patricia.gray@gmail.com"	"$2b$12$uPZ/QINSaO3rqS7eKW9KpeoM/vNhk5cec9hwwutcjbR6dp6r43SBG"	"KB$*Wovk5588"	"This user is highly dedicated to purchasing premium pet food and treats, demonstrating strong brand loyalty to 'Taste of the Wild' for food and 'Bones & Chews' for treats. With a perfect conversion rate of 100%, they exhibit a consistent buying behavior, spending a total of approximately $359 on pet food and $6 on treats. The user's preference leans towards grain-free options, and they frequently select higher-end products, with an average spend of $35.99 per transaction."	"[""Taste of the Wild"", ""Bones & Chews""]"	"[""Grain-Free""]"	"Recently bought multiple bags of grain-free food, so might buy additional treats or another variety of 'Taste of the Wild' food."	"{""min"": 58.99, ""max"": 58.99}"	"{}"	"{}"	"{}"	"{}"	"{}"
"46583890629"	"160363529"	"4685.76475"	"2021-08-20 00:00:00.000"	"44278-3427"	"TALLMADGE"	"OH"	"Paula Adams"	"paula.adams@gmail.com"	"$2b$12$O83kXtsmww3ze/dxyAvaMOErjP0DviKQp.1l4L/KuwZNcLRSq5NoS"	"&NGElq_w%4FB"	"This user exhibits a strong preference for dog treats, particularly from the SmartBones brand, indicating a focus on high-quality, rawhide-free options. They have a moderate spending habit, with an average spend around $15, but a higher average for food purchases at about $48.96. The user prefers grain-free options and is actively engaged in purchasing, showing a notable conversion rate of 36%. They are likely to continue buying from brands they are loyal to, such as SmartBones and Wellness."	"[""SmartBones"", ""Wellness""]"	"[""Grain-Free"", ""Rawhide-Free""]"	"Recently bought treats and grain-free dog food, so might buy more grain-free treats."	"{""min"": 48.96, ""max"": 48.96}"	"{}"	"{}"	"{}"	"{}"	"{}"
"7049635"	"1975750"	"4685.03906"	"2014-07-02 00:00:00.000"	"98365-8249"	"PORT LUDLOW"	"WA"	"Randy Ortega"	"randy.ortega@gmail.com"	"$2b$12$JK8JqdiBUEa9bad1UHuvD.mvMYAPr07M3eXnpdXT2IpNFK5MCoKWS"	"2kwza_@m$aXR"	"The user exhibits a strong preference for purchasing dog food and treats. They have demonstrated brand loyalty primarily towards Purina Beneful, Milk-Bone, and Canine Carry Outs, with a tendency to buy food products that maintain a higher protein content and include grains. Spending habits indicate a focus on mid to low-priced items, as reflected in their average expenditure of approximately $13.93 per product. The user has made frequent purchases, particularly in the 'Food' and 'Treats' categories, suggesting they prioritize these products for their pet's nutrition and enjoyment."	"[""Purina Beneful"", ""Milk-Bone"", ""Canine Carry Outs""]"	"[""High-Protein"", ""With Grain"", ""Pea-Free"", ""Rawhide-Free""]"	"Recently bought Canine Carry Outs and Milk-Bone treats, so might buy more treats or related accessories."	"{""min"": 16.48, ""max"": 16.48}"	"{""min"": 8.99, ""max"": 14.48}"	"{}"	"{}"	"{}"	"{}"
